Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2019,160046,444 W Lake St,Submitted,444 W Lake St,60606,4.0,false,NEAR WEST SIDE,Office,1239203,2016,1,,76,61165422.7,3905469,,,,52.5,,,,,,41.88575088,-87.63930148,"(41.88575088, -87.63930148)",2019-160046
2019,160067,Intercontinental Hotel,Submitted,505 N Michigan Ave,60611,2.5,false,NEAR NORTH SIDE,Hotel,715161,1929,1,,51,29817505.5,65844949.9,,,,133.8,,,,,,41.8912,-87.624091,"(41.8912, -87.624091)",2019-160067
2019,160070,777 North Michigan Condo Association,Submitted,777 N Michigan Ave,60611,3.5,false,NEAR NORTH SIDE,Multifamily Housing,399621,1964,1,,74,8883206.8,19345742.8,,,,70.6,113.1,70.1,,2505.4,6.3,41.89640687,-87.62384668,"(41.89640687, -87.62384668)",2019-160070
2019,160082,Hilton Chicago O'Hare Airport,Submitted,10000 W O'Hare Dr,60666,2.0,false,OHARE,Hotel,515556,1970,1,26560,19,19190544.9,20337114.3,,68004727.9,,227,287.9,225.2,,8488.2,16.5,41.977617,-87.90421,"(41.977617, -87.90421)",2019-160082
2019,160085,The Clare,Submitted,55 E Pearson St,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,628040,2008,1,,1,34217105.5,68627042,,,,163.8,267.3,162.4,,9337.6,14.9,41.89727458,-87.62635153,"(41.89727458, -87.62635153)",2019-160085
2019,160099,The Peninsula Chicago,Submitted,108 E Superior St,60611,1.0,false,NEAR NORTH SIDE,Hotel,410081,2000,1,,7,40754463.4,25861998.4,,,,162.4,,,,,,41.895753,-87.625059,"(41.895753, -87.625059)",2019-160099
2019,160105,Wyndham Grand Chicago Riverfront,Exempt,71 E Wacker Dr,,,true,LOOP,,,,,,,,,,,,,,,,,,41.88737377,-87.62565442,"(41.88737377, -87.62565442)",2019-160105
2019,160130,111 W Illinois St,Not Submitted,111 W Illinois St,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.89059211,-87.63170069,"(41.89059211, -87.63170069)",2019-160130
2019,160134,"Charles A Beckett Associates, LP",Submitted,400 E 41st St,60653,3.0,false,GRAND BOULEVARD,Multifamily Housing,394957,1977,2,,70,9103966.6,20646709.7,,,,75.3,119.4,73.8,,2611.2,6.6,41.82048786,-87.61632029,"(41.82048786, -87.61632029)",2019-160134
2019,160137,IL0032ZZ - Chicago Customhouse,Submitted,610 S Canal St,60607,1.5,false,NEAR WEST SIDE,Office,279320,1973,1,,36,14827415.8,11363904.6,,,,93.8,,,,,,41.87397525,-87.64002227,"(41.87397525, -87.64002227)",2019-160137
2019,160142,U.S. Cellular Plaza - 8430 _ Goby LLC,Submitted,8430 W Bryn Mawr Ave,60631,3.5,false,OHARE,Office,200150,1981,1,,79,9877514.8,,,,,49.4,138.2,49.4,,1643.3,8.2,41.981131,-87.837979,"(41.981131, -87.837979)",2019-160142
2019,160151,Chicago Triplex,Submitted,515 N Clark St,60654,1.0,false,NEAR NORTH SIDE,Hotel,343240,2013,1,,26,19179848.3,23643999.9,,,,124.8,,,,,,41.891372,-87.631065,"(41.891372, -87.631065)",2019-160151
2019,160157,GX Master Tenant,Submitted,2545 W Diversey Ave,60647,4.0,false,LOGAN SQUARE,Office,226740,1914,1,,75,11684926.3,12521714.6,,,,106.8,,,,,,41.93162561,-87.6918905,"(41.93162561, -87.6918905)",2019-160157
2019,160164,Schulze Bakery (vacant),Exempt,40 E GARFIELD BLVD,,,true,WASHINGTON PARK,,,,,,,,,,,,,,,,,,41.79562488,-87.62464034,"(41.79562488, -87.62464034)",2019-160164
2019,160179,Gray Hotel - Kimpton Hotel,Submitted,39 S LaSalle St,60603,3.0,false,LOOP,Hotel,239678,2016,1,,64,11057514.1,9334018,,,,85.1,,,,,,41.88104029,-87.63208087,"(41.88104029, -87.63208087)",2019-160179
2019,160184,29 E. Madison LLC,Submitted,29 E Madison St,60602,2.0,false,LOOP,Office,240076,1904,1,,47,14324388.1,16313833,,,,127.6,238.4,125.8,,3249.6,13.5,41.88182922,-87.6266992,"(41.88182922, -87.6266992)",2019-160184
2019,160186,Crowne Plaza Chicago Metro,Not Submitted,733 W Madison St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88176792,-87.6467544,"(41.88176792, -87.6467544)",2019-160186
2019,160196,The Art Institute of Chicago,Submitted,111 S Michigan Ave,60603,1.0,false,LOOP,Museum,1008416,1892,1,,,89515423.6,174620529.5,,,,261.9,430.4,260.4,,24167.1,24,41.880452,-87.624229,"(41.880452, -87.624229)",2019-160196
2019,160197,Symphony Center,Submitted,220 S Michigan Ave,60604,2.0,false,LOOP,Performing Arts,294211,1997,1,3,,13377653.6,21446785,,9976548.4,,152.3,234.7,151.2,,3890.5,13.2,41.87899988,-87.62512408,"(41.87899988, -87.62512408)",2019-160197
2019,160198,"The Blackstone, A Renaissance Hotel",Not Submitted,636 S Michigan Ave,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.87333117,-87.62422947,"(41.87333117, -87.62422947)",2019-160198
2019,160204,4025 West Peterson Ave,Exempt,4025 W Peterson Ave,,,true,NORTH PARK,,,,,,,,,,,,,,,,,,41.99010152,-87.72974021,"(41.99010152, -87.72974021)",2019-160204
2019,160208,The James Hotel,Submitted,55 E Ontario St,60611,1.0,false,NEAR NORTH SIDE,Hotel,72000,2000,1,,6,6956061.5,4072999.9,,,,153.2,329.9,151.7,,1373.6,19.1,41.89325924,-87.62587447,"(41.89325924, -87.62587447)",2019-160208
2019,160211,Hyatt Chicago Magnificent Mile,Submitted,633 N St Clair St,60611,4.0,false,NEAR NORTH SIDE,Office,632163,1991,1,,82,27022548.7,120931,,,,42.9,,,,,,41.893497,-87.622686,"(41.893497, -87.622686)",2019-160211
2019,160214,Children's Memorial Hospital sub-building,Exempt,700 W Fullerton Ave,,,true,LINCOLN PARK,,,,,,,,,,,,,,,,,,41.92548708,-87.64643712,"(41.92548708, -87.64643712)",2019-160214
2019,160217,ECD Great Street LLC,Submitted,201 N State St,60601,1.0,false,LOOP,,,,,,6,15634248,21902024.3,,,,282.5,502.5,276.9,,,,41.8862111,-87.6277372,"(41.8862111, -87.6277372)",2019-160217
2019,160219,Dana Hotel & Spa,Not Submitted,660 N State St,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.894246,-87.628161,"(41.894246, -87.628161)",2019-160219
2019,160237,134 N. LaSalle LLC,Submitted,134 N LaSalle St,60602,3.0,false,LOOP,Office,215572,1926,1,,67,8901884.1,10117521.3,,,,88.2,164.9,87.3,,2018.3,9.4,41.88412485,-87.63273874,"(41.88412485, -87.63273874)",2019-160237
2019,160241,Lake Meadows 6,Not Submitted,500 E 33rd St,,0.0,false,DOUGLAS,,,,,,,,,,,,,,,,,,41.83491649,-87.61417553,"(41.83491649, -87.61417553)",2019-160241
2019,160242,Chatham Park Village Cooperative,Not Submitted,737 E 83rd Pl,,0.0,false,CHATHAM,,,,,,,,,,,,,,,,,,41.743539,-87.60603,"(41.743539, -87.60603)",2019-160242
2019,160243,Arkadia Tower,Submitted,765 W Adams St,60661,3.0,false,NEAR WEST SIDE,Multifamily Housing,352027,2015,1,11506,47,13302306.4,12456220.2,,,,73.2,143,71.7,,2874.6,8.2,41.87911301,-87.64651787,"(41.87911301, -87.64651787)",2019-160243
2019,160244,No. 10 Urban Court Lofts,Submitted,1040 W Adams St,60607,4.0,false,NEAR WEST SIDE,Multifamily Housing,387336,2005,1,,97,6840104.6,12703400.3,,,,50.5,,,,,,41.879148,-87.653643,"(41.879148, -87.653643)",2019-160244
2019,160246,Parkway Gardens,Submitted,6415 S Calumet Ave,60637,4.0,false,GREATER GRAND CROSSING,Multifamily Housing,938000,1952,36,65743,80,11931528.6,71585558.6,,,,89,115.7,87.8,,5787.2,6.2,41.7774997,-87.61708529,"(41.7774997, -87.61708529)",2019-160246
2019,160257,Elm Street Plaza,Submitted,1130 N Dearborn St,60610,1.5,false,NEAR NORTH SIDE,Multifamily Housing,380277,1976,1,,33,9493709.2,29658468.6,,,,103,,,,,,41.90292466,-87.63041353,"(41.90292466, -87.63041353)",2019-160257
2019,160260,Axis Apartments & Lofts,Submitted,441 E Erie St,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,571181,1985,1,,16,31817340.1,6366699.9,,,,66.9,,,,,,41.894233,-87.616621,"(41.894233, -87.616621)",2019-160260
2019,160262,Dearborn Homes,Not Submitted,2960 S Federal St,,0.0,false,DOUGLAS,,,,,,,,,,,,,,,,,,41.84018052,-87.62932246,"(41.84018052, -87.62932246)",2019-160262
2019,160264,K2 Apartments,Submitted,365 N Halsted St,60661,4.0,false,WEST TOWN,Multifamily Housing,715440,2011,1,,88,11804305.3,27014291.3,,,,54.3,,,,,,41.888302,-87.647494,"(41.888302, -87.647494)",2019-160264
2019,160266,Parc Huron,Submitted,469 West Huron St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,355959,2010,1,6821,82,7999737.7,12314860,,,,57.1,99.3,56.5,,1985,5.6,41.894664,-87.640771,"(41.894664, -87.640771)",2019-160266
2019,160270,Grand Kingsbury LLC,Submitted,520 N Kingsbury St,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,497185,2007,1,,26,15159983.4,32287732.9,,,,95.4,,,,,,41.89101955,-87.64008503,"(41.89101955, -87.64008503)",2019-160270
2019,160277,208 S La Salle Whole Building,Submitted,208 S LaSalle St,60604,2.0,false,LOOP,Hotel,907563,1911,1,,41,34149343.2,53959549.6,,31973134.4,,132.3,199.8,131.1,,10232.3,11.3,41.87908631,-87.63302012,"(41.87908631, -87.63302012)",2019-160277
2019,160278,"Fourth Prairie Shores, LLC",Submitted,2851 S King Dr,60616,2.0,false,DOUGLAS,Multifamily Housing,289267,1960,1,,10,7118588.7,32730180.9,,,,137.8,,,,,,41.8426876,-87.61626372,"(41.8426876, -87.61626372)",2019-160278
2019,160279,Millennium Park Plaza,Submitted,151 - 155 N Michigan Ave,60601,1.0,false,LOOP,Multifamily Housing,610694,1982,1,,1,49712021.1,25032551.4,,,,122.4,271,120.9,,9599.9,15.7,41.88468249,-87.62412202,"(41.88468249, -87.62412202)",2019-160279
2019,160280,"The Ritz-Carlton Residences, Chicago, Magnificent",Submitted,118 E Erie St,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,326409,2012,1,,1,11838783.6,31344710.8,,8593212.3,,158.6,226.3,155.9,,,,41.89444458,-87.62463695,"(41.89444458, -87.62463695)",2019-160280
2019,160283,The Streeter,Submitted,345 E Ohio St,60611,2.5,false,NEAR NORTH SIDE,Multifamily Housing,784293,2006,1,,51,21957666.7,32070406.2,,,,68.9,121.3,67.7,,5356.4,6.8,41.8922506,-87.61908765,"(41.8922506, -87.61908765)",2019-160283
2019,160284,1251/1255 S. Michigan,Submitted,1255 S Michigan Ave,60605,2.5,false,NEAR SOUTH SIDE,Multifamily Housing,618708,2006,2,22233,54,13286379.2,34647998.7,,,,77.5,118.9,76.9,,4050.7,6.5,41.86623341,-87.62362373,"(41.86623341, -87.62362373)",2019-160284
2019,160285,Long Grove House,Submitted,2001 S Michigan Ave,60616,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,490215,1969,1,,64,8093741.7,39768582.1,,,,97.6,,,,,,41.855384,-87.62384,"(41.855384, -87.62384)",2019-160285
2019,160286,Rosenwald Courts,Submitted,4643 S Wabash,60653,4.0,false,GRAND BOULEVARD,Multifamily Housing,214622,1936,1,,77,7723921.8,2702254.1,,,,48.6,,,,,,41.81028171,-87.62440902,"(41.81028171, -87.62440902)",2019-160286
2019,160287,826 W Montrose Ave,Submitted,826 W Montrose Ave,60640,4.0,false,UPTOWN,Multifamily Housing,425800,2018,1,6590,84,10925333.2,9157201.3,,,,47.2,94.4,46.8,,2304,5.4,41.96185768,-87.65093005,"(41.96185768, -87.65093005)",2019-160287
2019,160293,33 W Ontario Condominium Association,Submitted,33 W Ontario St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,1043204,2003,1,,88,21335669.3,31260198.4,,,,50.4,88.7,50.1,,5209.9,5,41.89324294,-87.62922972,"(41.89324294, -87.62922972)",2019-160293
2019,160294,Adler Place,Submitted,1629 S Prairie Ave,60616,3.5,false,NEAR SOUTH SIDE,Multifamily Housing,384169,2013,1,,71,10275490.5,22161704,,,,84.4,,,,,,41.85950051,-87.62036992,"(41.85950051, -87.62036992)",2019-160294
2019,160296,The Pavilion,Submitted,5441 N East River Rd,60656,4.0,false,OHARE,Multifamily Housing,1072297,1992,5,63018,86,13098463.3,66734998.8,,,,74.5,99.6,72.4,,5723.7,5.3,41.97829622,-87.8431555,"(41.97829622, -87.8431555)",2019-160296
2019,160297,Roosevelt Collection,Submitted,150 W Roosevelt Rd,60605,4.0,false,LOOP,Mixed Use Property,1086996,2009,1,,93,29732925.5,16611474.2,,,,42.6,,,,,,41.86930998,-87.63230603,"(41.86930998, -87.63230603)",2019-160297
2019,160299,OneEleven,Submitted,111 W WACKER DR,60601,1.0,false,LOOP,Multifamily Housing,457225,2014,1,20398,25,22157766.8,16903700.6,,,,85.4,174.5,84.1,,4584.1,10,41.8877093,-87.62360146,"(41.8877093, -87.62360146)",2019-160299
2019,160300,750 N. Rush,Submitted,750 N Rush St,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,325000,1992,1,,47,8124562.3,16719388.4,,,,76.4,124,75.8,,2239.7,6.9,41.89632,-87.625538,"(41.89632, -87.625538)",2019-160300
2019,160304,The Tides at Lakeshore East,Submitted,360 E South Water St,60601,2.0,false,LOOP,Multifamily Housing,484765,2007,1,,44,13892050.1,31640837.2,,,,93.9,148.8,92.9,,3991.7,8.2,41.88673545,-87.61817365,"(41.88673545, -87.61817365)",2019-160304
2019,160305,550 St. Clair Condominiums,Submitted,550 N St Clair St,60611,1.5,false,NEAR NORTH SIDE,Multifamily Housing,170645,2008,1,,34,5761165.4,11489947.1,,,,101.1,,,,,,41.89205598,-87.62271597,"(41.89205598, -87.62271597)",2019-160305
2019,160319,500 Lake Shore Drive,Submitted,500 N Lake Shore Dr,60611,3.5,false,NEAR NORTH SIDE,Multifamily Housing,716899,2013,1,16186,80,17524963.5,19755856.8,,,,52,97.4,51.6,,3964.9,5.5,41.892001,-87.614665,"(41.892001, -87.614665)",2019-160319
2019,160321,Coast at Lakeshore East,Submitted,345 E Wacker Dr,60601,3.5,false,LOOP,Multifamily Housing,574065,2013,1,,78,14684565.6,19166484.4,,,,59,,,,,,41.88724828,-87.6185461,"(41.88724828, -87.6185461)",2019-160321
2019,160322,210 N Wells St,Submitted,210 N Wells St,60606,2.0,false,LOOP,,,,,,3,20273066.8,21021406.4,,,,106.5,203.3,106,,,,41.886028,-87.633976,"(41.886028, -87.633976)",2019-160322
2019,160323,One Place Condominium Association,Submitted,1 E 8th St,60605,1.0,false,LOOP,,,,,,23,7530208.9,17768678.3,,,,81.1,127.4,80.1,,,,41.87137219,-87.62708742,"(41.87137219, -87.62708742)",2019-160323
2019,160325,G & A Senior Residence at Eastgate Village,Submitted,300 E 26TH ST,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,104388,2009,1,,87,821601.8,6914722.4,,,,74.1,,,,,,41.84603122,-87.6203649,"(41.84603122, -87.6203649)",2019-160325
2019,160326,1010 W 35TH ST,Not Submitted,1010 W 35TH ST,,0.0,false,BRIDGEPORT,,,,,,,,,,,,,,,,,,41.83093022,-87.6519988,"(41.83093022, -87.6519988)",2019-160326
2019,160329,Lafayette Plaza Housing Cooperative,Submitted,50 W 71st St,60621,2.5,false,GREATER GRAND CROSSING,Multifamily Housing,224058,1965,1,,57,3786692.2,20221600.8,,,,107.2,142.1,106,,1704,7.6,41.76573166,-87.62237195,"(41.76573166, -87.62237195)",2019-160329
2019,160330,Pullman Wheelworks Apartments,Submitted,901 E 104th St,60628,3.0,false,PULLMAN,Multifamily Housing,294300,1920,6,,69,7551179.1,6107039,,,,46.4,,,,,,41.70541186,-87.60226555,"(41.70541186, -87.60226555)",2019-160330
2019,160336,Congressman George W. Collins Apartments,Not Submitted,1401 S Blue Island Ave,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.86302485,-87.65535755,"(41.86302485, -87.65535755)",2019-160336
2019,160341,247 East Chestnut Condominium Association,Submitted,247 E Chestnut St,60611,3.0,false,NEAR NORTH SIDE,Multifamily Housing,128464,1955,1,,66,2564646.9,8630814.9,,,,87.1,,,,,,41.89843301,-87.61989041,"(41.89843301, -87.61989041)",2019-160341
2019,160343,100 W Chestnut,Submitted,100 W Chestnut St,60642,4.0,false,NEAR NORTH SIDE,Multifamily Housing,292445,1983,1,,75,6836996.3,13382118.2,,,,69.1,113.5,67.5,,1848.2,6.3,41.898007,-87.6314,"(41.898007, -87.6314)",2019-160343
2019,160345,Lake View Towers Apartments,Not Submitted,4550 N Clarendon Ave,,0.0,false,UPTOWN,,,,,,,,,,,,,,,,,,41.96500457,-87.65054442,"(41.96500457, -87.65054442)",2019-160345
2019,160347,Dwight Lofts LLC,Submitted,642 S Clark St,60605,2.0,false,LOOP,Multifamily Housing,196808,2008,1,,50,9622061.8,11010830,,,,104.8,,,,,,41.87384,-87.630698,"(41.87384, -87.630698)",2019-160347
2019,160349,AMLI Lofts,Submitted,850 S CLARK ST,60605,4.0,false,LOOP,Multifamily Housing,201765,2014,1,6526,93,4811216.8,4795615.5,,,,47.6,91.7,46.8,,1055.1,5.2,41.89817078,-87.63173366,"(41.89817078, -87.63173366)",2019-160349
2019,160354,Asbury Plaza,Submitted,750 N Dearborn St,60654,2.0,false,NEAR NORTH SIDE,Multifamily Housing,356989,1981,1,,48,7755428.2,26673948,,,,96.4,,,,,,41.896027,-87.629782,"(41.896027, -87.629782)",2019-160354
2019,160355,1133 N. Dearborn Apartments,Submitted,1133 N Dearborn St,60610,2.5,false,NEAR NORTH SIDE,Multifamily Housing,387600,1992,1,,60,8917446.2,18752406.3,,,,71.4,115.2,70.5,,2479.6,6.4,41.90283681,-87.62951363,"(41.90283681, -87.62951363)",2019-160355
2019,160363,Flair Tower,Submitted,222 W Erie St,60654,2.5,false,NEAR NORTH SIDE,Multifamily Housing,255942,2010,1,,40,9393154.1,9714886.3,,,,74.7,,,,,,41.894001,-87.634532,"(41.894001, -87.634532)",2019-160363
2019,160368,River Bank Lofts Condominium Association,Submitted,550 N Kingsbury St,60654,4.0,false,NEAR NORTH SIDE,,,,,,89,4124036.6,7699001.3,,,,45.9,76.2,44.8,,,,41.89198248,-87.6407554,"(41.89198248, -87.6407554)",2019-160368
2019,160369,Jackson Park Terrace,Not Submitted,6040 S HARPER AVE,,0.0,false,WOODLAWN,,,,,,,,,,,,,,,,,,41.78519808,-87.58857898,"(41.78519808, -87.58857898)",2019-160369
2019,160370,Granville Court Condominiums,Submitted,2025 W Granville Ave,60659,2.5,false,WEST RIDGE,Multifamily Housing,230000,1960,4,,51,3203251.5,21884272.8,,,,109.1,138.9,107.4,,1695.3,7.4,41.99378626,-87.68191935,"(41.99378626, -87.68191935)",2019-160370
2019,160372,AMLI River North,Submitted,71 W Hubbard St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,456710,2013,1,16753,66,14054058.7,15878301.9,,,,65.5,122.7,64.8,,3181.5,7,41.890021,-87.630345,"(41.890021, -87.630345)",2019-160372
2019,160373,Hubbard Place Apartments,Submitted,360 W Hubbard St,60654,3.0,false,NEAR NORTH SIDE,Multifamily Housing,500332,2013,1,,67,13930837.7,21295729,,,,70.4,,,,,,41.89042593,-87.63864217,"(41.89042593, -87.63864217)",2019-160373
2019,160375,77 West Huron Street,Submitted,77 W Huron St,60601,3.0,false,NEAR NORTH SIDE,Multifamily Housing,313932,1988,1,,44,9401233.7,17797904.9,,,,86.6,,,,,,41.89462133,-87.63070676,"(41.89462133, -87.63070676)",2019-160375
2019,160381,Jones Chicago,Submitted,220 W Illinois St,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,168947,1972,1,,100,1655052,5356700.1,,,,41.5,60.7,40.4,,559.9,3.3,41.89080456,-87.63481335,"(41.89080456, -87.63481335)",2019-160381
2019,160383,Cambridge Manor,Submitted,2631 S Indiana Ave,60616,3.0,false,DOUGLAS,Multifamily Housing,247000,1972,1,,49,4931022.4,19175434.8,,,,97.6,137.4,96.6,,1838.8,7.4,41.84526992,-87.62201708,"(41.84526992, -87.62201708)",2019-160383
2019,160388,EnV Chicago,Submitted,161 W Kinzie St,60654,3.0,false,NEAR NORTH SIDE,Multifamily Housing,393986,2009,1,8928,69,11147529.4,9505099.7,,,,52.4,104.6,51.7,,2359.4,6,41.8888492,-87.63363617,"(41.8888492, -87.63363617)",2019-160388
2019,160392,1120 N LaSalle Apartments,Submitted,1120 N LaSalle St,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,204845,1988,1,,28,5231643.5,17546857.5,,,,111.2,161.5,110.2,,1802.4,8.8,41.902342,-87.632913,"(41.902342, -87.632913)",2019-160392
2019,160394,Lawrence House,Submitted,1020 W LAWRENCE AVE,60640,2.0,false,UPTOWN,Multifamily Housing,188837,1935,1,,12,8149722.4,17874458.2,,,,137.8,220.2,135.9,,2305.2,12.2,41.96910577,-87.65595452,"(41.96910577, -87.65595452)",2019-160394
2019,160395,Aztec Condominium,Submitted,305 W Fullerton Pkwy,60614,4.0,false,LINCOLN PARK,Multifamily Housing,81120,1918,1,,,561843.8,3849899.9,,,,54.4,69.2,53.7,,298,3.7,41.92492645,-87.64807852,"(41.92492645, -87.64807852)",2019-160395
2019,160397,Brooks Homes,Not Submitted,1324 S Loomis St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.86469986,-87.66216579,"(41.86469986, -87.66216579)",2019-160397
2019,160399,400 N McClurg Ct,Submitted,400 N McClurg Ct,60611,3.5,false,NEAR NORTH SIDE,Multifamily Housing,474551,1991,1,,52,13001463.5,26496005.7,,,,83.2,,,,,,41.88919665,-87.61813032,"(41.88919665, -87.61813032)",2019-160399
2019,160412,Baumhart Student Residence Hall,Submitted,26 E Pearson St,60611,4.0,false,NEAR NORTH SIDE,Residence Hall/Dormitory,246327,2006,1,8,73,7066016.6,10602599.9,,,,71.7,125.5,71.2,,1738.7,7.1,41.89756642,-87.62726075,"(41.89756642, -87.62726075)",2019-160412
2019,160414,Cambria Hotel,Submitted,32 W RANDOLPH ST,60601,2.0,false,LOOP,Hotel,246313,1926,1,,1,17449698.2,1642941217,,,,6741,7202,,,90167.5,366.1,41.88503972,-87.62899559,"(41.88503972, -87.62899559)",2019-160414
2019,160419,Caroline Hedger Apartment,Not Submitted,6400 N Sherdian Rd,,0.0,false,ROGERS PARK,,,,,,,,,,,,,,,,,,41.99842087,-87.66122515,"(41.99842087, -87.66122515)",2019-160419
2019,160422,Hotel Palomar Chicago,Submitted,505 N State St,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,140671,2010,1,7552,14,7900933,2566163.8,,,,74.4,176.4,74.4,,1450.7,10.3,41.89108975,-87.62752252,"(41.89108975, -87.62752252)",2019-160422
2019,160425,Chestnut Place Apartments,Submitted,850 N State St,60610,3.5,false,NEAR NORTH SIDE,Multifamily Housing,257712,1982,1,,73,10352983.8,2746524.7,,,,50.8,,,,,,41.89836069,-87.62862299,"(41.89836069, -87.62862299)",2019-160425
2019,160427,Vista Homes Building Corporation,Submitted,5844 S Stony Island Ave,60637,4.0,false,HYDE PARK,,,,,,96,2387413.9,12590969.2,,,,57.3,76.2,56.4,,,,41.78848818,-87.58709504,"(41.78848818, -87.58709504)",2019-160427
2019,160429,Academy Square Apartments,Submitted,318 S THROOP ST,60607,1.0,false,NEAR WEST SIDE,Multifamily Housing,87388,1984,1,,12,4253719.9,3345500,,,,87,,,,,,41.87710779,-87.65983466,"(41.87710779, -87.65983466)",2019-160429
2019,160434,MDA City Apartments,Not Submitted,63 E Lake St,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.88541184,-87.62556933,"(41.88541184, -87.62556933)",2019-160434
2019,160436,The Bernardin,Submitted,747 N Wabash Ave,60611,2.0,false,NEAR NORTH SIDE,Multifamily Housing,290070,2005,1,,45,8937113,10602459,,,,67.4,,,,,,41.89638889,-87.62646498,"(41.89638889, -87.62646498)",2019-160436
2019,160438,155 North Wacker,Submitted,155 N Wacker Dr,60606,4.0,false,LOOP,Office,1406031,2009,1,,75,74469970.8,,,,,75.8,,,,,,41.884658,-87.636809,"(41.884658, -87.636809)",2019-160438
2019,160440,Pittsfield Building,Not Submitted,55 E WASHINGTON ST,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.88267276,-87.63020062,"(41.88267276, -87.63020062)",2019-160440
2019,160444,1225 Old Town,Submitted,1225 N Wells St,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,438160,2012,1,,94,15062628.8,,,,,34.5,,,,,,41.90445902,-87.63406661,"(41.90445902, -87.63406661)",2019-160444
